	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RPS20	537.484529039127	0.925194417170446	0.237198737164467	3.90050313180605	9.59929842662737e-05	0.00145415241480578
SLC25A6	492.147449907217	0.964555887419974	0.247301482220333	3.90032392349596	9.60640709460809e-05	0.00145415241480578
SNORD81	44.2106664442194	3.20871281785785	0.825340923144619	3.88774229882165	0.000101180965881729	0.00152422130275209
NGFR	316.870611066556	1.16272798516841	0.299210527404203	3.88598621597857	0.000101915289487744	0.00153281904093124
SRPRA	763.165021480733	0.802571813562493	0.206749252597412	3.88186077327826	0.000103660222896319	0.00155407406166162
NEO1	499.796367092848	0.985947563880875	0.253967193853395	3.88218473780524	0.00010352218231965	0.00155407406166162
ARHGEF4	275.475208790172	1.23902013352899	0.319880536162422	3.87338394637387	0.000107334529961115	0.00160402638873309
COPG1	270.329458887084	1.24607921273517	0.32212043199035	3.86836440344927	0.000109567838300548	0.0016347940205034
SCAND1	103.14964477321	2.01817055733051	0.522007115048787	3.86617442396717	0.000110555882872392	0.00164429940081637
CDCP1	694.294629787675	0.838841331777801	0.217376383096434	3.85893499481804	0.000113882221663385	0.00168926225421252
NOA1	82.6019471389688	2.26426701106716	0.586837045812054	3.85842548153025	0.000114119851325136	0.00168926225421252
VCL	779.327535547524	0.787316046562156	0.204038489696797	3.85866435167264	0.00011400838755689	0.00168926225421252
CHI3L1	417.037628550052	1.03019111210261	0.267151037529946	3.85621228211452	0.000115157493966112	0.00170193330987772
IRAK1	1025.27762437111	0.752768877656381	0.19547027076471	3.85106581533567	0.000117604885236072	0.00173536657427086
ATRAID	337.621643289369	1.11376078363059	0.289374938086148	3.84885018376755	0.00011867355637413	0.00174563771307001
SCARNA3	90.9642995716248	2.10156651322029	0.54672249698277	3.84393641165003	0.000121076390684017	0.00177819087885461
MYO1D	755.459354034663	0.799615170945858	0.208069908499732	3.84301207565959	0.000121533486447649	0.00178211074806647
RPL37A	1802.77172139551	0.594932522934391	0.155005856804576	3.83812931458747	0.000123975192035656	0.00181507429589702
SLC39A7	71.8567399164964	2.41406972542786	0.63006656830252	3.83145186060526	0.000127389301674286	0.00185347477746594
SQSTM1	179.226074707838	1.49628472222641	0.390740127661004	3.82936027375348	0.000128476804558197	0.0018635103076011
LAPTM4B	612.352549584294	0.866946652665975	0.226378155490675	3.82963917515304	0.000128331288242803	0.0018635103076011
SHMT2	792.210862735077	0.780138002992179	0.203944123814786	3.82525364496733	0.000130637514147658	0.00188900232648697
HMGXB3	498.673037612945	0.952623061397331	0.249112758905698	3.82406371147752	0.000131269970001286	0.00189522283345462
ATRN	504.127142164701	0.927783924825805	0.242748067172394	3.82200334541455	0.000132371893537921	0.00190819175761587
TIMP3	210.236427261641	1.36338693448471	0.35722490529841	3.81660660906551	0.000135299629898009	0.0019474002029867
CHST11	1657.15663574078	0.608465344696453	0.159485078928756	3.8151866543469	0.000136080033930127	0.00195562870847437
ATP13A1	749.211274217561	0.813435096779675	0.213316474136554	3.81327836995355	0.000137135503511486	0.0019677789707544
TNC	259.856172639821	1.2466576055226	0.327159517299127	3.81054971536334	0.00013865812338672	0.00198658503995959
TMT1B	367.618755553859	1.06820576106977	0.280408717032835	3.80945989259202	0.000139270695492335	0.00199231514009646
STT3B	969.985684538459	0.727363408564249	0.190970186486621	3.80877990405694	0.000139654196759324	0.00199305679857425
REEP4	352.952970658303	1.09018004700582	0.286345870490947	3.80721413979771	0.000140541045088176	0.00200132156911278
MGAT4B	165.135940933026	1.54049275395446	0.404858215999721	3.80501788793023	0.000141793943118509	0.0020160990091357
CCT6A	706.528720896408	0.808118076929501	0.212468881079588	3.80346558434027	0.000142685824353601	0.00202570632453521
SNORA9B	51.4799858456175	2.92687268586509	0.769680929406013	3.80270911496254	0.000143122368543201	0.00202882994440211
ESPL1	871.472198156957	0.746856392705977	0.196434741688778	3.80205856807784	0.000143498792515765	0.00203109318107661
ABTB3	348.68199266549	1.11035756313327	0.29214307238935	3.80073213460785	0.000144269193102095	0.00203891755560578
EPHA2	1095.71830895754	0.693670896298687	0.182619414997096	3.79845098238716	0.000145603216529718	0.00205467189590882
RPS13	763.222741398034	0.781216373515931	0.205998221569681	3.79234523270715	0.000149231255410876	0.0020995448396395
SLC27A2	92.7139776438398	2.07964875965681	0.548328457666378	3.79270623397434	0.000149014402401355	0.0020995448396395
SSRP1	842.728718059238	0.756778169103542	0.199605757610811	3.79136442837035	0.000149821924486871	0.0021019172040455
SCARNA23	80.2020164819135	2.24135620423392	0.591180908556282	3.79132034169966	0.000149848526392998	0.0021019172040455
H2BC14	154.673319384023	1.61191041687866	0.426436761841942	3.7799518266582	0.00015685870464746	0.00219695973474843
UBC	373.058436950637	1.04483148031461	0.276556306319909	3.77800634604221	0.000158088851559706	0.00220821304228916
RPL18	825.596460740787	0.773503709428496	0.204742407182657	3.77793599319378	0.000158133506016652	0.00220821304228916
SCAP	444.850811411167	0.973425189216393	0.257994002210306	3.77305356278359	0.000161261649876736	0.00224520305994802
PSMD2	589.069795802654	0.866774038835096	0.22980984937596	3.77170100058282	0.000162138473410486	0.00224739274534949
PDIA3	1014.20443709959	0.701984133941654	0.1861069265951	3.77193985621455	0.000161983305379004	0.00224739274534949
COL18A1	1045.48770773778	0.710639274427704	0.188409388839248	3.77178270576539	0.000162085379456519	0.00224739274534949
PSMB4	391.908004938013	1.01739631183238	0.269834642501881	3.77044364059106	0.000162957602042128	0.00225541023801292
BLTP2	1770.45109634494	0.588730150759641	0.156173140863253	3.76972728796651	0.000163426021673782	0.00225855726118487
RPS11	685.271764027338	0.811998154814356	0.21574781800639	3.76364480678227	0.000167454686724748	0.00230742708031013
CSE1L	1075.01516180554	0.682835697440766	0.181983794621284	3.75217858744937	0.000175304509140986	0.00241204588935541
STEAP3	143.413628659	1.63389815036646	0.435523053403102	3.75157672504235	0.000175725958661778	0.00241429946137956
NDUFA4	355.706549081666	1.0547282227697	0.281701345628308	3.74413626039744	0.000181015402862201	0.00248329053484421
GOT2	345.432405303281	1.07743407103841	0.287793655877548	3.74377283527347	0.00018127755878692	0.00248329053484421
PSMD3	403.702832832948	1.01113812657886	0.270256472540841	3.74140207289968	0.000182996482121907	0.00250317815690842
PRPF6	385.530442516154	1.03303000634374	0.277181279017023	3.72691117526843	0.000193840732609344	0.00264379572714637
PRDX2	281.534513546965	1.16754411495887	0.313520242438815	3.72398319762949	0.000196103983249935	0.00267077663234287
SRPRB	307.352825049655	1.13038926495613	0.303631167644709	3.72290260490927	0.000196945508498406	0.00267510127356235
RPS2	938.536646400657	0.713044991870081	0.191551223393073	3.72247683538348	0.000197278012810201	0.00267510127356235
FURIN	651.801908452586	0.824717249789678	0.222141164537705	3.71258182384155	0.00020515570359872	0.00277389457823954
RPS9	378.039506233952	1.01980232635945	0.274878703348085	3.71000850170647	0.000207252287448385	0.00279820451497315
GUSB	329.795731268267	1.08404253507399	0.292403491217426	3.70735154549821	0.00020943811632281	0.0028195907326792
ODC1	793.989632980355	0.788902892984171	0.213260343849672	3.69924796492062	0.000216239255926624	0.00289865783695632
APCDD1	1660.44950849946	0.588881295290076	0.159178489638911	3.69950297069613	0.000216022111926439	0.00289865783695632
LOXL4	492.668936148789	0.931145718097848	0.252248280828713	3.69138578482576	0.000223035547127709	0.00298549010940947
ABCD1	398.066918117743	0.999356520116142	0.27084554605899	3.68976538347241	0.000224460965126848	0.00300028422715915
ABCC4	326.602540157554	1.08340443390939	0.294163160954624	3.68300514039046	0.000230500509641367	0.00306788320360741
ITGA6	1321.19217934824	0.627527487525627	0.170612502729962	3.67808617472103	0.000234990572427573	0.00312320803354094
PPP1CA	447.308958909343	0.939191313299672	0.255387202612358	3.67751909137449	0.000235513453623247	0.00312572388165698
SQLE	368.075291444935	1.03249946211615	0.281146147987061	3.672465262315	0.000240221813710305	0.00317920677184401
TNRC18	762.094089300684	0.794846316735889	0.216627379927314	3.66918677132405	0.000243323267429391	0.00321571088267051
USP5	422.892651187586	0.974856545402964	0.265918502402384	3.66599742626342	0.000246376402294937	0.00325147449225853
5_8S_rRNA	76.3080212817769	2.18546131099836	0.596877030708513	3.66149340410058	0.000250749318038737	0.00330453039384384
OBSL1	526.902553978733	0.875043693884316	0.239307482908087	3.65656636913607	0.000255616251121363	0.00336393858568424
RPS29	534.403743115688	0.879082607896698	0.240553267897067	3.65441972824439	0.00025776429118888	0.00338744938070099
H2AC6	266.506234794459	1.18783868640283	0.325371939250022	3.65071028909493	0.000261516092683483	0.00342714096285907
XRCC5	1138.45149293901	0.652516980600009	0.178842351864979	3.64855960456526	0.000263714723598954	0.00345112703927682
CHST13	124.922994176757	1.68290327106202	0.461470630242935	3.64682638671085	0.00026549917866527	0.00346963361798268
SLC16A1	122.167083025856	1.70056046458306	0.467201861507811	3.63988375194997	0.000272761153785792	0.00355957104592322
RRM1	488.255230007083	0.894086789037086	0.245696488570275	3.63898887704842	0.000273710619979198	0.00356699375410999
TCP1	687.420229292659	0.783962196701845	0.215673972888013	3.63494113918377	0.000278044109934741	0.00361843515290073
ADRM1	465.90488920759	0.919475625247798	0.25308184922412	3.63311564249534	0.000280019442075036	0.00363404732997658
TMEM115	184.757831427191	1.41409375567778	0.389296953067088	3.63242954905451	0.000280765243686779	0.00363868649148703
SLC35B2	357.77811194536	1.02629718279155	0.282787951702201	3.62921113369187	0.000284288656692342	0.00367926065360117
MYBBP1A	1246.50937538415	0.635016910803216	0.17524501595493	3.6235946987875	0.000290536759988892	0.0037549371601323
PCSK5	219.816909139209	1.28079692722681	0.353697382175247	3.62116597909173	0.000293278277189326	0.00378514801276031
H3C10	300.744712521379	1.10244431178919	0.304835781914504	3.6165187199001	0.000298591733134223	0.00384842440091839
NUP205	705.057603598735	0.777381565372681	0.215080664574928	3.61437215618172	0.000301076333130292	0.00387511708987753
SNORA11	77.9372732709899	2.12426302773469	0.588187717588684	3.61153924880181	0.00030438500555845	0.00391232853509283
ANXA2P2	84.3454075237374	2.04710525249709	0.567035246182746	3.61019048864794	0.000305972216029394	0.00392734200574715
RPL4	1067.39523177475	0.659712972164646	0.182761466908766	3.60969400893445	0.000306558418447728	0.00392948342114256
POFUT1	745.187958389881	0.761664607298015	0.211358629802755	3.6036598458687	0.000313767633525871	0.00400545330536432
HERC2	378.76013131488	0.999600563896012	0.277461800448054	3.60266012215673	0.000314977254618455	0.0040154243207822
RPL30	813.162216496705	0.723839050548866	0.200968456932939	3.60175453200798	0.000316076745317999	0.00402396617340985
RPL3	1337.14300709092	0.616391006041676	0.1711730542678	3.60098152526585	0.000317018105805565	0.00403047442523493
PRRC2A	265.446687890824	1.16049219919096	0.32275963272899	3.59553079602549	0.000323730827073928	0.00411024098872995
EPRS1	627.016684807474	0.804055500688482	0.223654300856516	3.59508177401121	0.000324289700099174	0.00411176520964718
SERINC3	690.413623723792	0.767180002462649	0.213964642177138	3.58554569884268	0.000336374090962615	0.0042477429007004
SCN5A	360.002752696309	1.02504719122757	0.286384928623715	3.5792637418235	0.00034456359347894	0.00433946353615278
VPS18	106.298092931603	1.83295906323667	0.513122411042777	3.57216723298384	0.000354039202104021	0.00443245392021463
ATG9A	309.240557340897	1.09447302103631	0.30653157622649	3.57050661634815	0.000356291454010167	0.00444534077773005
NUP98	1052.82870055155	0.654972878949947	0.183906892765319	3.56143736159878	0.000368830106342125	0.00459566236226824
POLD1	338.937595920158	1.03641229361134	0.29118728432804	3.55926357156366	0.000371896158238912	0.00462771182297291
CA9	42.7155845865154	2.98360466765124	0.838965867263857	3.55628850239373	0.000376131018579415	0.00467420111948158
EFTUD2	503.390238725069	0.865487515919388	0.243954775838324	3.54773753842381	0.000388555205004891	0.00480946138823756
PTPRS	446.225917236341	0.912243015842138	0.257471024673867	3.54309001176989	0.000395467696223	0.00488856505753234
RNA5SP429	174.882523140873	1.43920666900428	0.406395080599323	3.54139786062824	0.00039801292321322	0.0049070803822472
CCT5	1000.48284320711	0.674291795407953	0.19085542620748	3.53299777117642	0.00041087593554387	0.00504575034868422
KDELR1	724.182336877104	0.748421062261743	0.21201034819267	3.53011571671773	0.0004153779491844	0.00509436045007569
LRP4	553.346062774981	0.825304801235179	0.234232862972452	3.52343727844988	0.000425987908508132	0.00521084425942715
F12	130.517842106657	1.60403150480625	0.455697570288829	3.51994745942926	0.000431632292234453	0.00527300466523706
COL6A3	337.527635498192	1.01813788653665	0.289356127162926	3.5186325464032	0.000433777066282248	0.00529230613419878
CDC123	196.436863086253	1.30418982407705	0.370955872028581	3.51575462856284	0.000438506046332304	0.00534304506389297
PSMB6	304.376181287793	1.0616368640966	0.30211066735976	3.51406613137689	0.000441302932400488	0.00537014087869165
UGGT1	1150.3439035342	0.625236837136806	0.177947481928949	3.51360317302186	0.000442072696535893	0.00537253069590314
TACSTD2	121.02675403772	1.65019271342208	0.470386835494706	3.50816091969616	0.000451216027174747	0.00546946206290734
AP2B1	470.783047583128	0.881580153122905	0.251291967638668	3.50819073688232	0.000451165455074302	0.00546946206290734
FZD7	603.405792972442	0.788641945059896	0.225174815725893	3.50235412658189	0.000461166231545691	0.00557564850268791
TMEM204	137.826378923065	1.54349100174269	0.44076905379618	3.50181345185006	0.000462103047172463	0.005579775195884
KARS1	307.200177496868	1.06414045316028	0.304019819793278	3.50023381332131	0.000464850235329869	0.00560572291511052
FJX1	298.517296537149	1.07185958968194	0.306396653309943	3.49827446906763	0.000468278951187434	0.00563981204707746
TK1	158.966243795561	1.45898080781461	0.417146205140362	3.4975286598225	0.000469590253918683	0.00564834490271895
BACE2	850.09158539186	0.69103674724811	0.197675157659453	3.49581988667793	0.000472607593347653	0.00567735019188142
PLIN2	183.795768759641	1.34625543766752	0.38520242404956	3.4949298177166	0.00047418642526896	0.00568902279740097
PKN1	208.969367620291	1.27272503073806	0.365039168925006	3.48654374402087	0.000489305353766447	0.00584794791427501
NECTIN2	209.295478336959	1.27046381910328	0.364550463720202	3.48501495825385	0.000492109530437016	0.0058739698091654
OXA1L	368.571606734963	0.971963759433771	0.278958081687397	3.48426456603958	0.000493491414450178	0.00588297016971777
LINC03088	374.021423310744	0.964652252946444	0.277200452201326	3.47998080553575	0.000501449707051311	0.00597024619449909
ACOT7	180.535829236435	1.35220176223888	0.38892471491524	3.47676995156651	0.00050749305402302	0.00603453035050215
PFAS	835.861821883914	0.698748698227976	0.201004558319543	3.47628284686537	0.000508415773465607	0.00603784004736722
COLGALT1	609.768852992438	0.787521308102798	0.226747790922944	3.47311568018946	0.000514453565957876	0.00609409597095487
ERBB2	248.735732907448	1.15350352832592	0.332326683065822	3.47099281250748	0.000518537878852971	0.00613472212733881
MGAT2	163.392638741012	1.42036668369182	0.409328830248132	3.46998935508844	0.00052047899213316	0.00614992201297315
C1orf43	278.939158223962	1.10136231777932	0.318006151884146	3.46333651488779	0.000533520695233541	0.00628026245519884
NAAA	93.6599712350133	1.85102073693967	0.536107885122229	3.45270194359788	0.000555001875247085	0.00650045946383149
FAU	282.894970073231	1.07918038784791	0.312601535650779	3.45225555466722	0.000555920933836935	0.00650309506872919
SURF4	152.382554942454	1.44231689632746	0.418139182561032	3.44937034480603	0.000561895493163901	0.00655661366244802
TRAPPC12	166.360643557612	1.39033725736391	0.403724883419422	3.44377400171174	0.000573654995410107	0.0066855066007372
ABHD2	864.376451779754	0.680862205149271	0.197771777981716	3.44266614831271	0.000576009914822824	0.00670086885686116
FUCA2	272.742373369877	1.09183010438369	0.317549286356561	3.43830123793042	0.000585376102662225	0.00679674607428134
MYORG	207.860795554828	1.23691176097504	0.359819169729383	3.43759272721714	0.000586909727834175	0.00680611899728493
MRPL51	224.280842241194	1.19652489284495	0.348162129212059	3.43668880803567	0.00058887175977873	0.00682043064168937
SHROOM3	594.817184750361	0.790442798141777	0.230209728266681	3.43357686963649	0.000595673274126203	0.00688219306851112
AIFM1	241.417905105503	1.16434971054342	0.339446158050932	3.43014549709151	0.00060325767759015	0.00696123699386663
LRP1	230.711799570818	1.17079468976909	0.341837708017458	3.4250015791391	0.00061479584717032	0.00707694973954042
TUBB6	358.90185978617	0.964000014575351	0.281812795377694	3.42071059365267	0.0006245775802716	0.00718072629097533
NDUFB9	432.502679039668	0.889040008220058	0.259929497580787	3.42031210960865	0.000625493274503635	0.00718244115453316
KIF20A	309.15458258324	1.04136909914013	0.304517144398457	3.41973881699583	0.000626812860388104	0.00718878396797617
EEF1A1P6	88.8586932197343	1.87125140542457	0.549288675573425	3.40668120177626	0.000657578848745567	0.00751404123505606
CKAP5	978.74451261178	0.644275671658694	0.189454018973815	3.40069677670835	0.000672143400669736	0.00765247103800173
AHNAK2	221.265371355895	1.18632644611921	0.349887236687809	3.39059651717939	0.000697406927558872	0.00792085201360803
MRPL37	182.828846936757	1.30221963981642	0.384493382331884	3.38684539098876	0.000707012192050628	0.00799622840843805
MYO19	100.412468354167	1.75636065505879	0.518757677192672	3.38570537319771	0.000709955628855632	0.00800312932973299
CILP2	81.1165079745708	1.99004757607842	0.587824556186334	3.38544478132961	0.000710630053611296	0.00800312932973299
RNA5SP77	106.794228175927	1.85352301928802	0.549250372856346	3.37464134916991	0.000739119477775726	0.0083139850021111
PTPRF	225.545724338423	1.1715011109335	0.347501387070793	3.37121276207983	0.000748380355184614	0.00840806226388469
PDCD11	665.014353849962	0.738527610944565	0.219268462258991	3.36814334052403	0.000756762401138808	0.00849205233373728
SCRIB	119.828091706117	1.6057918698337	0.477375137319628	3.3637945177663	0.000768787593688938	0.00861667434553272
G6PD	423.390490683422	0.881618216915066	0.262222024284517	3.36210590746752	0.000773504503891581	0.00863854255240061
HEXB	278.525174207989	1.0724311387451	0.319602960177967	3.35551065655942	0.00079218604357289	0.0087844668851373
DNASE2	170.210192876391	1.33340836416843	0.397354633726461	3.35571363963594	0.000791604887058548	0.0087844668851373
FARSA	222.459056667993	1.18405102351021	0.352867967071737	3.35550725484102	0.000792195786333086	0.0087844668851373
P3H1	239.162007331557	1.13336698005121	0.337885008048486	3.35429792105063	0.000795666459201928	0.00880211891702723
H3C11	146.978844507956	1.4269702150812	0.426473867327684	3.34597339814207	0.000819942616857627	0.00903866155288937
H1-4	414.955411207671	0.890568011814329	0.266233007370903	3.34506987172193	0.000822618439440672	0.00905750267633267
ATP5F1D	272.29802712451	1.07274995849549	0.321134883979928	3.34049650788652	0.000836287324265449	0.00918641527358412
TMEM205	67.0450431843489	2.1675253878659	0.649233758847284	3.33859008150523	0.000842047230755479	0.00923885544751621
H2BC5	203.553798887477	1.22652367986295	0.367642732616009	3.33618366704942	0.00084937029358803	0.00929742949873813
PTK7	519.354720116572	0.81370363788487	0.243884364742026	3.33643216015747	0.000848611367936958	0.00929742949873813
SLC35F6	728.898895731071	0.714973974957468	0.214733412873621	3.32958883943347	0.000869743130760503	0.00950932687891005
FSCN1	571.198480748706	0.789583428842822	0.237221479659256	3.32846515407027	0.000873259285083673	0.00952554074648896
EHMT2	62.0570142142474	2.27458107900775	0.683633192528129	3.32719520331681	0.000877248984433455	0.00954683273419451
ILF2	304.279493532915	1.00634484523015	0.302670813245548	3.32488235135421	0.0008845585261114	0.00961521274902995
RPTOR	531.243470315225	0.817148640545956	0.247309189846199	3.30415800987476	0.000952621239526228	0.0103072298087307
LAP3	110.385998437787	1.62928592908289	0.493502675275301	3.30147334697627	0.000961784722734469	0.0103823995991037
BAG3	181.425195033691	1.27102095465793	0.384951597419855	3.30176823054371	0.000960774228695624	0.0103823995991037
H4C4	257.01994174762	1.13003838276718	0.342766824786659	3.29681375515419	0.000977883231355613	0.0105440343818206
LRRC8A	209.180418920661	1.18502181248091	0.359532837982787	3.29600439039074	0.000980704826069391	0.01056230370146
MOGS	797.359568756059	0.671832748486812	0.203983140407433	3.29356998399428	0.000989237117886397	0.0106297612323343
EIF3M	585.630356312733	0.751629747726868	0.228305090028621	3.29221633925307	0.000994011157156605	0.0106688253637542
CAVIN3	97.0015619319548	1.73446330760223	0.527746667094872	3.28654526072152	0.0010142447326717	0.0108723565515227
ADGRA3	235.375543137688	1.12090475644036	0.341570160576473	3.28162376522759	0.00103211218414143	0.011035054232405
MRPL15	99.3237459939177	1.72358482251094	0.525610593438283	3.27920487910281	0.00104100029387639	0.0110968973306277
CELSR1	408.511173534568	0.872823674835868	0.266446592967719	3.27579221454565	0.00105366049967952	0.0112063551441511
FEN1	293.150743837709	1.00608997974253	0.307423267738709	3.27265397685397	0.00106542822771686	0.0113058465387395
ERVMER34-1	437.665350498969	0.856630760710547	0.261915315297043	3.2706402057437	0.00107304336001443	0.0113637038578006
GDI2	480.638230326035	0.811875415911137	0.24843907436007	3.26790549353948	0.00108346537783016	0.0114583189506418
RPL29	559.395563079981	0.762370849511656	0.233497806267198	3.26500219295104	0.00109463229062459	0.0115373504647384
GALNT2	417.392774042676	0.888011220658214	0.272127001062874	3.26322348458558	0.0011015261864043	0.0115839510287411
NAGLU	202.348825027636	1.19042195927912	0.364797646245794	3.26323914512604	0.00110146531467686	0.0115839510287411
CCAR2	424.539450360756	0.855247473437006	0.262120379683206	3.2628041912294	0.00110315711553925	0.0115880966060569
ITPRIP	178.890630725346	1.26312299875958	0.387889346709171	3.25640033549731	0.00112834535461322	0.0118334910487201
RPL27	538.586201951826	0.805650118401401	0.247423727671469	3.2561554463004	0.00112931904848059	0.0118334910487201
VPS51	369.255296373344	0.907275118708644	0.278868726365947	3.25341292489738	0.00114027666298177	0.0118847523160614
MCOLN1	115.689995498093	1.5675924589632	0.481790800722837	3.25367868504612	0.00113921054635195	0.0118847523160614
ENSG00000201592	74.7920497761654	1.94240892902009	0.597499802161703	3.25089468145868	0.00115042465532597	0.0119639056830237
TCIRG1	467.555198098958	0.828401406870409	0.255160186160021	3.24659351969153	0.00116795068770684	0.0121327028201919
CYBA	567.5950973948	0.754603467637569	0.232502429205051	3.24557240205031	0.00117214754004225	0.0121493611174733
AMFR	318.909300605434	0.959992668681381	0.295896742817053	3.24435024036384	0.00117718901503397	0.012188133779965
RNA5SP352	45.3158134703418	2.53634069449522	0.782781158634167	3.24016574302931	0.00119460239735352	0.0123411515581064
TMEM161A	310.316361066281	0.970353910710276	0.299867586505854	3.23594131001996	0.00121242309750812	0.0124988412873902
PROCR	85.8991004293435	1.80492190682342	0.557777889463759	3.23591512126565	0.00121253433620467	0.0124988412873902
TRMT112	254.780327895099	1.06060207617751	0.32805355127751	3.23301507344549	0.00122491099366365	0.012601186914305
LPCAT1	86.0752632091416	1.80477371383079	0.55918288953606	3.22751956042176	0.00124868503474247	0.0128291433942292
RNH1	84.6809461859324	1.82690875397661	0.566104314248565	3.22715921429005	0.00125025871027097	0.0128312421853659
TRABD	259.807252933662	1.05837273705717	0.328261093498545	3.22417964851463	0.00126334118257079	0.0129371659898233
TTI1	357.470422681647	0.941830970426094	0.292230892986521	3.22290008698545	0.00126899809022147	0.0129809084119816
TMEM203	56.7013166852621	2.28771264101602	0.710686515937366	3.21901793507173	0.00128630439641044	0.013143590179243
PTGFRN	415.680290118895	0.847120905193202	0.263326986666494	3.21699236343781	0.00129542046745263	0.0132079322960078
SPTBN2	413.135355426122	0.850502570995039	0.264670686606784	3.21343697671595	0.00131156578378063	0.0132739782280842
PSMC4	105.546921976364	1.61596814335186	0.50285681968945	3.21357507759334	0.00131093520515316	0.0132739782280842
PVR	377.212506442545	0.895790522543757	0.278768720801186	3.21338247694805	0.00131181471069434	0.0132739782280842
PYGB	402.766983579539	0.874281003533128	0.272057361662227	3.21359068613844	0.0013108639530039	0.0132739782280842
LAPTM4A	492.014539405547	0.800799619462238	0.24950312935819	3.20957745709313	0.00132930225659842	0.0134219419658698
H3C1	109.774206863127	1.59043390242717	0.496001008290313	3.2065134462313	0.00134354025803863	0.0135473894897788
GRINA	389.45497313063	0.867340002423376	0.270586393239683	3.20540878659443	0.001348707857835	0.0135654379146965
STIM1	539.487198508162	0.757530958470863	0.236588068245967	3.20189840547369	0.00136525138824987	0.0137110455604515
LOXL2	385.035235335549	0.871843936234072	0.272355299453963	3.20112712321738	0.0013689112350339	0.0137330816619568
CHCHD2	433.272700420508	0.824735395534897	0.257935702635026	3.19744567002374	0.00138650527104656	0.0138947105772259
ZZEF1	593.358613897953	0.740420623698936	0.232269840796309	3.18776049942814	0.00143379241865767	0.0143379241865767
CDC42BPB	593.548938956415	0.726241621940258	0.228424228657433	3.17935459915419	0.00147603401195789	0.0147132326511122
PAM	994.050525548608	0.610777013172184	0.19223873170419	3.17717978972118	0.00148714812320082	0.0147768588699806
PLAT	105.961480147553	1.58277977229955	0.499033576159413	3.17168993814144	0.00151554724416688	0.0150430907604276
ABCA2	516.042856281933	0.763692079099788	0.240897942399074	3.17018929881372	0.00152339656476249	0.0150763723312069
TMEM104	210.652438024461	1.16744981579859	0.368266034657261	3.17012622922209	0.00152372727829807	0.0150763723312069
ATP5MC2	590.993485586865	0.723263348521025	0.22825582727614	3.16865228437753	0.00153147495477299	0.0151296912948667
PKD1	734.960674987179	0.670418866037867	0.211589583285263	3.16848710427306	0.00153234546839152	0.0151296912948667
GATB	96.6750299423102	1.70706847388204	0.538965053262425	3.16730827638811	0.00153857123875759	0.0151592139928061
ILK	324.56068615146	0.926680926015829	0.292755036630101	3.16537995958273	0.00154880554351452	0.0152440209482469
KRT19	117.941549196992	1.48627619578128	0.469667454787734	3.16452881848711	0.00155334278258049	0.0152726357531786
CAP1	365.135229834129	0.88326501280717	0.279231605518725	3.16319856115979	0.00156045860112255	0.0153104681597051
ITGA5	316.713618915807	0.937960921759633	0.29659647974983	3.16241420852593	0.00156466831832012	0.0153357135383467
WRAP53	141.579270848186	1.37811673142262	0.436546494023259	3.15686129722804	0.00159477184865074	0.015598133843275
STIP1	720.750889569203	0.665490395673996	0.211224133619429	3.15063617149466	0.00162915293067303	0.0158846648911616
SDC1	361.626973868123	0.886245992091232	0.281376544158177	3.14967971030672	0.00163449547322017	0.0159201897963336
H2AX	455.021885818313	0.806162178388999	0.256207180431408	3.14652453155904	0.00165223400642006	0.0160429353784
POLR2G	173.934646906115	1.2374483576014	0.394514503739152	3.13663590532931	0.00170898210554383	0.0165425230670926
SNX19	756.330797077874	0.650480753297228	0.207421894292349	3.13602744549432	0.00171253176438652	0.0165597756783299
PGD	304.585727478175	0.952303990588018	0.303778324235596	3.13486484917685	0.00171933303099679	0.0165742289099176
JAG2	431.759664544839	0.819506295285322	0.261398116447248	3.13508875436256	0.00171802124236179	0.0165742289099176
HELZ2	266.026436548829	1.02937464543203	0.328637765650283	3.13224696922822	0.00173473884447753	0.0167055529010837
AHSA1	338.103441027231	0.904697774128851	0.288888609179087	3.13164917336015	0.00173827453548365	0.0167224151924865
DDX56	402.775021269909	0.842997247331723	0.269723436305997	3.12541341930464	0.00177555329218364	0.0170285919629076
HSD17B10	166.109017802695	1.26411201440515	0.405179276054509	3.11988319519849	0.00180922766819914	0.0172807984210255
RNA5SP368	47.2713175743356	2.41539929187934	0.77440856975487	3.11902448683375	0.00181450880903248	0.0172959791868101
P3H4	178.956879204681	1.21253842349585	0.388736175426299	3.11918082274218	0.0018135462742519	0.0172959791868101
MMADHC	173.486650906263	1.21625705010266	0.39087992863046	3.11158737253178	0.00186084398354488	0.0176828454688435
INTS5	177.954425882441	1.20918851204379	0.388678206031165	3.11102730557224	0.00186437698729197	0.0176828454688435
EIF6	337.087783045837	0.931250855023958	0.299319182361543	3.11123011788504	0.00186309689943267	0.0176828454688435
APOBEC3B	121.751896281372	1.44406071205261	0.464014232974947	3.11210434816679	0.00185758826774094	0.0176828454688435
COPA	501.563855711757	0.756067897375966	0.243108360973449	3.11000368045154	0.0018708501276017	0.0177248389237896
RPS7	962.794198186099	0.590492473638717	0.189916494046757	3.10922164292553	0.00187580943524041	0.017735958030477
SPAG5	440.620077428205	0.850740658600143	0.273602288346664	3.10940622514905	0.0018746378155883	0.017735958030477
