	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DPP8	160.195767620496	-0.409523216993087	0.402089917433598	-1.0184866599166	0.308446737273176	0.609606818867257
DNAAF9	128.108141271065	0.458429578532479	0.450252411780529	1.01816129472713	0.308601310044541	0.609783693613951
UCP2	58.4818056420373	0.664112801128165	0.652451674231021	1.01787278254882	0.308738417724142	0.609925990739028
SUGT1	241.436779103989	-0.339905164821614	0.334194910369246	-1.0170865990929	0.309112234718334	0.610353041921308
IMP3	91.4348004722001	0.535965668361625	0.526938362685012	1.01713161598373	0.309090821873882	0.610353041921308
FBF1	52.8205900036353	-0.691667044249025	0.680100439580581	-1.01700720069462	0.309150003944347	0.610353041921308
ANAPC15	49.4916825174092	0.744803992354102	0.732649874537496	1.01658925803308	0.30934886643373	0.610616995678123
SH3PXD2A	100.700760020743	-0.504098479955877	0.496142576767126	-1.01603551793638	0.309612473247165	0.611008608745985
TSPAN14	210.004659257909	0.36703482433646	0.361316904276382	1.0158252215504	0.309712623269672	0.611077548965429
GPX8	51.057319087333	0.7068212237375	0.696189598197495	1.01527116401557	0.309976586051863	0.611340899033037
MNX1	120.778014561609	-0.465013575488781	0.457976409806917	-1.01536578201666	0.30993149785099	0.611340899033037
TUBB3	128.466437423926	-0.45592018412428	0.449133159755804	-1.0151113856126	0.31005273489284	0.611362400241144
SFXN3	273.743075834218	-0.318718702605423	0.314279132857081	-1.01412619956019	0.310522537917527	0.61190245642213
WDR74	279.937823259812	0.317583348254085	0.313156336779162	1.01413674562825	0.310517506355787	0.61190245642213
PITPNC1	53.5184990655816	0.690074040816991	0.680381103579871	1.01424633515852	0.310465224036519	0.61190245642213
H2BC11	174.188758617112	0.392622271981032	0.38730220280085	1.01373622236514	0.310708635032397	0.612140435293012
JAGN1	89.4900502169272	0.542987462493978	0.535995154114478	1.01304546939618	0.311038442946531	0.612301794436742
INTU	62.8404840955129	-0.637893799590034	0.629514298926484	-1.01331105691775	0.31091160782524	0.612301794436742
LARP4B	369.766838637368	0.281825861630271	0.278204407592695	1.01301724177885	0.311051925455591	0.612301794436742
TLCD5	56.0024834381516	-0.665018380435192	0.656420330487887	-1.01309839069261	0.311013166901345	0.612301794436742
ALG13	199.023571934018	-0.379664771132463	0.374849769671349	-1.01284514984586	0.311134130993572	0.61233497320096
GRPEL2	100.537625550878	-0.512298750286799	0.505878073521752	-1.01269214283266	0.311207232007723	0.612350223417129
TSEN2	209.753923332385	-0.36496656565221	0.360474623909769	-1.01246118712524	0.31131759543955	0.612438771628927
NCOR1	724.823825897658	0.214802142543114	0.212205449209151	1.01223669488055	0.311424895007173	0.612521256552731
AFG2B	65.1854274722657	0.636325629038835	0.628802328332947	1.01196449244365	0.311555031114785	0.61264861312603
CRACR2B	170.126294100721	0.397066566468824	0.392436967646921	1.01179705074591	0.311635100415359	0.612677484450674
CASP2	282.654444797769	-0.312910427543074	0.309400774623829	-1.01134338762892	0.311852106714829	0.612975506590717
PPP1R12B	137.70158136727	-0.440847544726853	0.43611146985585	-1.01085978057988	0.312083546130449	0.613061677527547
ALDH7A1	208.623609978088	-0.36477673528355	0.360864374297799	-1.01084163820096	0.312092230715731	0.613061677527547
SKIC8	120.40742142263	0.476716923356422	0.471488725340079	1.01108870209478	0.311973977249177	0.613061677527547
SLC35E2B	264.271165988094	0.321481818416052	0.318275521901946	1.01007396514487	0.312459854502865	0.613108881546021
EDARADD	72.3895490795096	0.595486438340148	0.589686800595412	1.00983511541869	0.312574293185202	0.613108881546021
FASTKD2	295.293378332787	0.309403070421992	0.306304288173699	1.01011667928898	0.312439392032866	0.613108881546021
ZNF395	72.4147452428166	-0.591296462107159	0.585521726996871	-1.00986254624556	0.312561149009265	0.613108881546021
INAFM2	77.8230310122691	0.574278278664553	0.568377887580341	1.01038110597393	0.312312736474359	0.613108881546021
KNL1	243.816168778086	-0.334067146720141	0.330613021873931	-1.01044763701875	0.312280874644909	0.613108881546021
TTC19	269.499403315141	-0.32103333868902	0.31790573425343	-1.00983815042825	0.312572838865533	0.613108881546021
SF3A3	290.154191927696	0.310146066697741	0.307493803980794	1.00862541840717	0.313154312257452	0.613672889074779
RABL3	65.0026766146983	-0.625457681244099	0.619903337182868	-1.00896001638977	0.312993810156372	0.613672889074779
ZNF160	87.5781454116717	0.54706274046403	0.542306364787199	1.00877064328518	0.313084643204717	0.613672889074779
CASS4	73.4093604115486	0.587771834318453	0.582787548833426	1.00855249137529	0.313189301553425	0.613672889074779
CBR1	51.3187214527259	0.710375121203389	0.704212960282588	1.00875042248346	0.313094343163183	0.613672889074779
SLC66A2	88.5731195590215	-0.563618208149471	0.558999744733215	-1.00826201346203	0.313328694039837	0.613817659032672
AKAP17A	137.861488656837	0.438515336163571	0.435019957230165	1.0080349852353	0.313437667166295	0.613902788743349
WASHC4	211.282748628293	-0.356819644120401	0.354061324420597	-1.00779051398601	0.313555040800838	0.614004332769875
CDC42BPA	220.914772781786	-0.349323236841538	0.34681973972321	-1.00721843895139	0.313829814040564	0.614413990296716
GRHPR	473.164834999024	0.263460156284671	0.261794615768889	1.00636201210972	0.314241460250759	0.615091389711638
BLOC1S1	69.7593977117285	-0.60455996191915	0.600967659604894	-1.00597753016629	0.314426379024891	0.615324806070014
CEP57L1	45.3816280463016	-0.746415646211236	0.742166083146578	-1.00572589230519	0.314547444414516	0.615433191514724
PRPF4	125.501496527929	0.454891702142936	0.452475736861709	1.00533943609437	0.31473343187281	0.615513224455984
TERF2	169.034173526926	-0.397158890814613	0.395037936591856	-1.00536898871297	0.314719206709551	0.615513224455984
ZNF286A	45.1139823225726	-0.749242785151567	0.745343563628265	-1.00523144186598	0.314785418526476	0.615513224455984
ASXL2	439.69932856626	-0.257901689918472	0.256640191546927	-1.0049154357466	0.314937571119265	0.615529993992772
TMEM33	621.582701463735	0.226992211015878	0.225852733426291	1.00504522381598	0.314875074103967	0.615529993992772
SMG1	1011.26371564782	0.18964000421097	0.188733263806729	1.00480434866622	0.314991069497902	0.615529993992772
SMC2	166.73451609106	-0.3948850969014	0.393198970527016	-1.00428822682858	0.315239706716936	0.615829963724074
MAGT1	259.32833160451	0.32372107897303	0.322363007569715	1.00421286367054	0.315276023050628	0.615829963724074
PAK2	193.407441796942	-0.368469715669285	0.36708600238464	-1.003769452596	0.315489751610454	0.61611900220716
RFNG	116.012960591158	0.470031210159198	0.468691197544392	1.00285905223274	0.315928871892008	0.61684799533822
MAP3K4	103.425422155677	0.499470087502306	0.498461406501462	1.00202358896333	0.316332200135959	0.61747228030823
STAG2	498.426558359076	-0.243622877471672	0.243155101028098	-1.00192377803959	0.316380407445017	0.61747228030823
SH3D19	139.019281633357	0.433126621685834	0.432627962018537	1.00115262930526	0.316753024237903	0.618070769910277
RNU6V	548.777662227762	0.231803938506093	0.231655041508586	1.00064275310625	0.316999552959038	0.618165621483078
ZNF786	47.0494959131168	0.758823102986511	0.75826678499998	1.00073367052011	0.316955584534455	0.618165621483078
MESD	222.456296961626	0.348260894815608	0.348021599471101	1.0006875876235	0.316977870110178	0.618165621483078
CPT2	84.3912445629499	0.544152055985472	0.544220405210106	0.999874408927009	0.317371290405396	0.618411190850981
FH	179.820868646622	0.381418380000235	0.3813783047984	1.0001050799202	0.317259658005856	0.618411190850981
SPCS2	114.638506313653	-0.474936943243561	0.475014451171127	-0.999836830379845	0.317389478847638	0.618411190850981
SLC39A3	74.8122150582853	0.581599550271584	0.581665729541971	0.999886224566747	0.317365571643222	0.618411190850981
SKA2	63.3549055137974	-0.632761867794154	0.633038032459702	-0.999563747118834	0.317521674765411	0.618540143981684
SLC35B1	149.050290376698	0.419048974913345	0.419676955532568	0.998503657132124	0.318035191981059	0.619411712505202
MIATNB	44.2462308215258	-0.757122963116687	0.758811714391956	-0.997774479171525	0.318388728103717	0.619971401149591
DCAF17	63.5066953400215	-0.627514237632238	0.629359588900875	-0.997067890437867	0.318731557496969	0.620510013244671
RN7SKP160	54.6442795504559	-0.66188666904435	0.664129500461735	-0.996622900479763	0.318947585921037	0.620718502624153
ADIPOR1	119.710465259556	0.462049938155308	0.463701651850126	0.996437981861338	0.319037386194015	0.620718502624153
SNHG10	166.213820640396	0.400893605127199	0.402321324368315	0.996451296129139	0.319030919959709	0.620718502624153
IL15RA	86.4287735563347	0.55327958561532	0.555381777385591	0.996214870822434	0.319145755517282	0.620800442017216
PTPN6	83.0138339488238	0.556959059899081	0.55926534340543	0.995876226672109	0.319310287525766	0.62099157204575
HSP90AB3P	62.6129587391912	0.654636387590852	0.657647690625609	0.995421099963276	0.319531500600927	0.621292832668745
TBCB	104.703085532446	-0.507765744531309	0.51036729126826	-0.994902599007695	0.319783638703769	0.621654086027866
SEM1	138.905584041023	-0.428473721337814	0.431228584992804	-0.993611593129811	0.320411997920326	0.622488165148963
TSPAN11-AS1	60.7667194121147	-0.659630322575125	0.66386037932963	-0.99362809276436	0.320403962119324	0.622488165148963
PIM2	82.1279362766233	0.558797713544101	0.562278048693474	0.993810295177875	0.320315233014648	0.622488165148963
WNK1	1658.7720222718	0.157769305321073	0.158819555128651	0.993387150551283	0.320521321056201	0.622551715280158
PIGN	66.9375519805788	-0.61438812995701	0.618549952350316	-0.993271647055356	0.320577590845972	0.622551715280158
DNAJC7	319.389133230224	-0.295072437864853	0.297279837586612	-0.992574673951386	0.320917271956565	0.622824117281072
PIP5K1C	149.431918385532	0.415446101905386	0.418550787886031	0.99258229569624	0.320913556104722	0.622824117281072
NDUFB7	86.6177150654608	0.533777188405891	0.537716665136308	0.992673694185361	0.320868998518406	0.622824117281072
ORC5	172.987152989379	0.385050767008369	0.388123126686452	0.992084059240911	0.321156521943885	0.623030354164431
LRR1	63.5058086172362	0.62275643558224	0.627677363879029	0.992160099152887	0.321119433186162	0.623030354164431
RNU5D-2P	53.1816692660558	0.665425473950257	0.672018413070663	0.990189347505701	0.322081578289329	0.624490152104138
ENSG00000290796	65.3337856505983	-0.630264609188234	0.636545191132879	-0.990133329051678	0.322108954655208	0.624490152104138
MORF4L2	345.059284233838	-0.28488368872277	0.287664570210936	-0.990332902358721	0.322011429586659	0.624490152104138
MRPL43	110.026621900823	0.476285530496386	0.481159995500751	0.989869346890962	0.322237983870071	0.624611069272355
CLCN2	243.06920679551	0.331572551448093	0.335251957776194	0.989024952001751	0.322650933687996	0.625282161045817
AFDN	258.230727958936	-0.319232383640786	0.322866866521855	-0.988743091168744	0.322788854030789	0.62542009145337
CHCHD5	51.4310774686485	0.68765870875773	0.69581173110422	0.988282717893314	0.323014206880482	0.625450412557449
FSTL4	46.6215099816604	0.736767954762146	0.745455203314053	0.988346384178035	0.322983036105341	0.625450412557449
SLC45A4	49.2900000876369	0.704367978791705	0.71280351074653	0.988165698081382	0.323071504458704	0.625450412557449
DOK4	89.6024344539507	-0.521476497493769	0.527684638377996	-0.988235130544431	0.32303750674959	0.625450412557449
NUAK1	367.982286416589	0.272438899298483	0.275808610949634	0.987782427678568	0.323259215360973	0.625684537891411
NDUFA12	157.647923002151	-0.398330700924291	0.40332350457793	-0.987620846300877	0.32333837292028	0.625708499434743
SLC38A7	258.44325385019	0.320992297028229	0.325064010348123	0.987474118357386	0.323410264833078	0.625718393864535
KAT14	55.7136278327583	0.659731558761788	0.668839875867948	0.986381916756473	0.323945735411237	0.62662500842347
SHKBP1	263.220117285273	0.317526147075001	0.322149254100943	0.985649176687234	0.324305297310658	0.627061625216852
USP16	94.0461344199086	-0.515019510992618	0.522458722761119	-0.985761149265178	0.324250334580903	0.627061625216852
PPP1R14B	227.312341916399	0.3388451273214	0.34386920526883	0.985389567107346	0.324432752305126	0.627178644336504
SPTB	250.150064227084	0.323494236820704	0.328476682741658	0.984831660258599	0.324706766304338	0.627578877943821
FBXO5	72.4702973008465	-0.581891004341421	0.591112278231254	-0.984400131363495	0.324918813503739	0.627793060800668
IKBKG	68.3198396909535	0.600731137954019	0.610292308549084	0.984333457162855	0.324951584299172	0.627793060800668
RNF40	269.78447015163	0.313420727671563	0.318497348551725	0.984060712268888	0.325085662551279	0.627922625872085
SNHG29	1987.25928500797	0.148590707721229	0.151045971261158	0.983744925340092	0.325240944731446	0.627984493035956
SPATA2	77.7122286575035	0.560924234122068	0.570205475373655	0.983722988199114	0.325251733693009	0.627984493035956
SNTB2	172.963624575574	-0.382952776300592	0.389357758330153	-0.983549879532309	0.32533687887811	0.628019479828572
ENSG00000290762	75.231384548987	-0.580550794809435	0.590602996588849	-0.982979765024099	0.325617397756066	0.62832888753236
RCE1	131.606566241996	0.448250119767439	0.456024626862235	0.982951563058579	0.325631278319865	0.62832888753236
SSNA1	79.8497244539329	0.548694275347907	0.558516269931062	0.98241412987957	0.325895868011526	0.628709961554045
TRMT11	91.3707745862096	-0.530026165157395	0.539648584551552	-0.982169101023117	0.326016547264414	0.628813307506703
ISOC2	71.7222992876123	0.579884780865134	0.590494361365486	0.982032714968153	0.326083731394112	0.628813451978356
EGR3	173.560450529603	-0.379807989343999	0.386823663035167	-0.981863380238632	0.326167158650177	0.628844912870814
GDAP2	86.893521936758	-0.530996464497716	0.541250020424476	-0.981055786531483	0.326565231999791	0.628918472068197
ARV1	55.6922018383165	0.658934321657112	0.671418331789547	0.981406509859269	0.326392317191292	0.628918472068197
BLVRA	87.3659791379465	0.527063255430325	0.537013074703281	0.981471923605484	0.326360073267936	0.628918472068197
SIDT2	158.14981268802	0.395325145263657	0.40299453900895	0.980968988403282	0.326608034694114	0.628918472068197
LOXL1	43.7408505591405	0.731160514935892	0.745211429177614	0.981145063412101	0.326521210762459	0.628918472068197
LAMP2	592.894969358521	0.221994634240659	0.226280559400844	0.981059242687335	0.32656352774376	0.628918472068197
FOXD1	49.2741518446766	0.709513080475543	0.723404770962671	0.980796794485276	0.326692959335893	0.628935937645182
RBM3	422.930291990451	-0.257447221605888	0.262519513641175	-0.980678419044229	0.326751349461766	0.628935937645182
CCNF	287.32882669623	0.302806820765545	0.308818466149536	0.980533400547751	0.326822890837818	0.628944441805371
GATA2-AS1	48.9234095961246	-0.698153156129498	0.712308459789762	-0.980127564869238	0.327023154150564	0.629200606651086
MRPL24	105.992633088512	0.477323903767756	0.487447620816108	0.979231169430261	0.327465770987805	0.629427490645206
GBE1	69.46285168561	0.586102742664336	0.598547416935046	0.979208540679308	0.327476949508578	0.629427490645206
DDIAS	98.8232555943911	0.499760320720408	0.510336007195625	0.979277012936375	0.327443125221526	0.629427490645206
FAM219B	172.970675713998	-0.428253761428737	0.437322739501632	-0.979262505116402	0.327450291681673	0.629427490645206
C17orf80	57.5477151461963	-0.654533274475114	0.668408833657737	-0.979240909928297	0.327460959293415	0.629427490645206
NKD1	2574.55684359396	-0.138647193294795	0.141722442122203	-0.97830090434967	0.327925522773154	0.630160407790085
GNA12	276.616502732457	0.306463787503968	0.313304974961836	0.978164446770432	0.327992997482753	0.630160833794013
UBXN2B	44.8270572643872	-0.727516288009315	0.744260115740416	-0.977502720652383	0.328320331509879	0.630454007765641
SLX4	131.630524749872	0.435376285192204	0.44542146179425	0.977447928616682	0.328347444812842	0.630454007765641
LINC01977	45.6579392250922	-0.72346343524221	0.73997224523473	-0.977689960537259	0.32822768864425	0.630454007765641
EXD2	110.43857433037	0.477974923915136	0.48928540422224	0.976883675234329	0.328626744556355	0.630861011369197
ENSG00000291171	58.5706746520494	-0.632731483483371	0.64784517294559	-0.97667083109765	0.328732140261938	0.630934075021377
STK40	135.042448486707	0.428135936673178	0.438590496585088	0.976163277605624	0.328983557942781	0.631158054447965
TCFL5	139.678709355055	0.432149207638836	0.44266190172572	0.976251188444499	0.328940002203846	0.631158054447965
SEC24A	200.237666941457	0.354053990173067	0.362787984746113	0.975925347750536	0.329101459887352	0.631255000848411
PPP2R5A	98.0597680342996	0.494837617975916	0.507294068918342	0.975445305384733	0.329339419765619	0.631430319685259
CCSAP	57.4968527853454	-0.644994537981361	0.661383110712965	-0.975220757128289	0.329450767942551	0.631430319685259
PSPC1	234.143608997424	0.332953870547731	0.341486138913592	0.975014305432703	0.32955316397976	0.631430319685259
C15orf39	159.7766955698	0.395529888551312	0.405633577645152	0.975091585976447	0.329514831914852	0.631430319685259
ABAT	158.330415900388	-0.39552811455094	0.4057008409808	-0.974925547590025	0.329597192484589	0.631430319685259
GIPR	43.4240551673824	-0.766487666569622	0.785773382153562	-0.975456389816763	0.329333923889176	0.631430319685259
NIPAL3	84.9682390351948	0.528829774429066	0.542730143414998	0.974388065312778	0.329863893033266	0.631780365386738
H4C13	84.9522999942605	0.541304008077843	0.555590701147486	0.974285579222014	0.329914762842829	0.631780365386738
RUFY2	47.1457701584757	-0.703451450620637	0.722495122492567	-0.973641798706916	0.330234424739941	0.632163125807096
CPNE1	446.23783368816	0.253365885556507	0.2602330985648	0.973611300614079	0.330249573193782	0.632163125807096
HNRNPR	57.9357272578151	-0.64550643325949	0.663187767104709	-0.97333887215319	0.33038490882173	0.632293013819365
KCNJ12	111.833173003532	-0.465318902455463	0.478199077738984	-0.973065244407368	0.330520876352766	0.63229493904153
ARFGAP3	68.2335676101256	0.59005148307808	0.606345089550885	0.973128162899986	0.330489608510342	0.63229493904153
MTHFD2	391.362272807913	0.263952641600731	0.271486521837238	0.972249523897087	0.33092642840739	0.632941546065981
GOLGA5	54.3731944153787	-0.654211884134663	0.673177069355065	-0.971827345161101	0.331136449519013	0.633213986121051
PIK3C2B	85.6335426066669	0.526146747752711	0.541686993607404	0.971311391932816	0.331393237622895	0.633575726693844
PRPF39	116.611876060272	-0.452182714463439	0.465609224059979	-0.971163566134999	0.331466833725139	0.633587154631692
ZNF687	141.137652406356	0.415887093902457	0.42864885154782	0.970227943923609	0.331932884830153	0.633838420487628
ABCB10	59.4504437569573	0.625479341587659	0.644963742651648	0.969789928060325	0.332151214268286	0.633838420487628
VTRNA2-1	1166.32395923713	-0.391238149559254	0.403366172484518	-0.969932969711957	0.332079904815927	0.633838420487628
LIMK1	465.499237636218	0.245483537130191	0.253067806418136	0.970030683099163	0.332031198201106	0.633838420487628
TIMM8B	43.5871054175172	0.746133722922015	0.769573238711087	0.969542189605853	0.332274740814859	0.633838420487628
BRCA2	328.782258982868	-0.282274940135361	0.290857586911865	-0.970491927449343	0.331801346782772	0.633838420487628
ACIN1	712.496764626884	-0.206735385278321	0.213108462901702	-0.970094676032078	0.331999302523567	0.633838420487628
ERG28	83.5488644864876	0.53126218763285	0.547698303957803	0.969990565597553	0.332051194776526	0.633838420487628
CEP128	103.846562142388	-0.489033337806163	0.504351624318292	-0.969627764096458	0.332232068584514	0.633838420487628
PWWP3A	305.577863815372	0.290831863825378	0.299644721350953	0.970588977887405	0.331752996837713	0.633838420487628
EPB41L4A	409.628162546877	-0.256002190366088	0.26416288177773	-0.969107350144263	0.332491630812411	0.634118421699483
HSP90AA1	3813.62619455943	0.12602409860105	0.130058973040482	0.968976577739274	0.33255687558498	0.634118421699483
ZNF654	48.7808608089644	-0.69085251246341	0.71333691123204	-0.968479972906776	0.332804716238917	0.634332829771898
RNGTT	81.7834917072167	0.536380497615915	0.553773500971066	0.9685918460803	0.332748873271763	0.634332829771898
ARID4A	44.8143163437409	-0.712334443152597	0.735676522952418	-0.968271272670026	0.332908907881683	0.634402372758059
EHD1	198.307892830574	0.355948724476825	0.367733277875364	0.967953530160158	0.333067578294201	0.634575682923275
PUM3	263.717524491766	-0.312359547487606	0.322786485375277	-0.967697105176045	0.333195664290787	0.63469066363177
RNF103	102.840024752197	0.479953909121838	0.496071081692973	0.967510356547835	0.333288966485958	0.634739352840127
TFB2M	62.6915403992939	0.632046993099597	0.653635667554114	0.966971394729267	0.333558333798328	0.635123265127075
NSUN5P2	108.94952325365	0.468202606653749	0.484402326879176	0.966557303038166	0.333765387754916	0.635388395624453
ZNF346	178.204160527616	-0.371868556012595	0.385008407669715	-0.965871260483245	0.334108604887378	0.635396311709911
ZCCHC7	143.230602929722	-0.413202656356354	0.427700863082972	-0.966101993290098	0.333993147222339	0.635396311709911
SYTL2	236.00860330391	-0.337625941731227	0.349545910294283	-0.9658987039699	0.334094870940979	0.635396311709911
RPL26	225.675345468166	-0.335100406907425	0.346792807938461	-0.966284188243285	0.333901995865383	0.635396311709911
BLMH	153.059805567365	0.398234772938981	0.412226738408029	0.966057598487951	0.334015360183513	0.635396311709911
NMD3	133.991615370576	0.425080309711663	0.440175779222003	0.965705815215412	0.334191408801271	0.63542481746508
LAMA3	137.252948191757	0.418169005660274	0.433137229305481	0.965442306427437	0.334323319970026	0.635546664256269
ZBTB33	150.569663831279	-0.399399105278812	0.413861620463412	-0.965054707976047	0.334517410789518	0.635786640790625
USP48	216.91095407916	-0.338289178404905	0.350806761150866	-0.964317726645589	0.33488665618703	0.636359352762618
METTL8	159.385436512844	-0.390020301179485	0.404635879441779	-0.963879677989859	0.335106253502128	0.636542890286059
MAN2A1	457.227074587528	0.242025963975021	0.251102299095025	0.963854034181627	0.335119111822959	0.636542890286059
VAMP7	54.884316391641	-0.644360914791093	0.66862234959752	-0.963714292797674	0.335189186546177	0.6365469553988
EXOSC9	110.972675469624	-0.459612135572536	0.477174524271998	-0.963195041214206	0.335449653165228	0.636912512696694
GLI2	100.83914524086	0.482380306029886	0.50110561262082	0.962632015847918	0.335732224801277	0.637086704348079
AIG1	47.4622138424656	0.692949737553385	0.719847806661385	0.962633672202529	0.335731393283981	0.637086704348079
GNPNAT1	84.7466133754125	-0.525698578628212	0.546273993357734	-0.962334991268661	0.335881357468464	0.637086704348079
CYTH1	147.289549374583	-0.402898161322378	0.41856585447526	-0.962568152692426	0.335764286168273	0.637086704348079
OPHN1	55.343901305224	-0.647479574103162	0.672747764252554	-0.962440320886884	0.335828467784946	0.637086704348079
TYW3	71.0712284961923	-0.568995616726305	0.591765691776185	-0.961521806068994	0.336289866655891	0.637628699716655
ELOB	225.267658848823	0.331508483965929	0.344832871532936	0.961359868310193	0.336371255357463	0.637628699716655
TAF1	247.402484554298	-0.328311390398022	0.341494895215581	-0.96139472360418	0.336353736278242	0.637628699716655
KANSL3	466.681947393789	0.241492014016028	0.251251099018342	0.961158040540145	0.336472710217278	0.637692009453054
CPNE3	132.422937225606	0.434210272327429	0.451893752365397	0.960868058154365	0.336618513128854	0.637710365551427
SARDH	65.0067655495923	0.598962809625832	0.623340144805696	0.960892402995377	0.336606270999881	0.637710365551427
ANAPC2	246.052864692544	0.319612093489661	0.332820838295884	0.960312747020724	0.336897836526924	0.638110517133066
ZFYVE28	284.979838278902	-0.298230108753807	0.310748175490571	-0.95971636288129	0.337197985720222	0.638435504838575
SLC25A40	82.9495932815731	-0.52209706905538	0.544020519503934	-0.959701059679615	0.337205689802146	0.638435504838575
ACSF3	229.866101193167	-0.34756401470533	0.362478491689693	-0.958854173899149	0.337632213404751	0.639113906990408
CASP9	68.5564636305903	0.574328303277785	0.599247553145075	0.958415767012306	0.33785314775241	0.639277497239172
GTPBP4	189.148263647699	-0.35655078029143	0.372022481195529	-0.958411919477609	0.337855087121492	0.639277497239172
MLH1	151.259550319677	0.39501162431005	0.412248022473237	0.958189252043517	0.337967335936768	0.639360778866852
ORC4	97.9690100211859	-0.496389471548947	0.518243116694399	-0.95783128720581	0.338147839690065	0.639573124322952
ARL4C	332.71226906991	-0.279824285413471	0.292330528754898	-0.95721882557154	0.338456816996357	0.639899187904734
IVD	219.605955907662	0.339750324139246	0.354899108541072	0.957315236817302	0.338408167015512	0.639899187904734
MKLN1	272.018678388613	-0.301175460983325	0.314720746012371	-0.956960940132896	0.338586970372986	0.640016121120613
STMN3	318.618999228768	-0.28676902164878	0.299861044087544	-0.956339702349126	0.338900637601046	0.640479825397701
KIAA0319L	410.261244794869	0.252445983815487	0.264061767670563	0.956011110742971	0.339066621137249	0.640664295232108
ZMYM1	90.2345975199313	-0.505456400350922	0.529129948948934	-0.955259480879817	0.339446492712426	0.641252749337789
ZSCAN29	87.6180908003163	-0.546496163522076	0.572226497201499	-0.955034704255643	0.339560147172171	0.641338153397146
USP39	185.576804094104	0.359606199228163	0.376997484866933	0.953868961102197	0.340149976697156	0.641530006706002
OXSM	52.5014403052703	0.66441953351127	0.69656170274824	0.953855962637402	0.340156557212795	0.641530006706002
RAPGEF6	89.4123031292279	-0.520754993168133	0.545554688652192	-0.954542237469671	0.339809239881328	0.641530006706002
GLI4	106.508549409021	-0.476997552385449	0.500127720461256	-0.953751477613609	0.340209456064261	0.641530006706002
ENSG00000227388	52.0268726387463	-0.660281922080141	0.691671004618402	-0.954618478541574	0.339770669018739	0.641530006706002
NOSIP	119.96978975505	0.446744725574199	0.468319991831386	0.953930503430324	0.340118821798346	0.641530006706002
ATP5PO	74.8470657701758	0.548560370752613	0.574947452157316	0.95410522943324	0.340030379295827	0.641530006706002
TFIP11	98.4752702919022	0.483108215229486	0.506298226133536	0.954196934322394	0.339983966174871	0.641530006706002
OTULINL	51.4047652829842	-0.668859460558521	0.701776304743209	-0.953094962080926	0.340541958465203	0.641909492469911
SLC4A11	102.162900070907	0.474873439784412	0.498249513182667	0.953083600124492	0.340547714735104	0.641909492469911
ZNF226	49.8545230876083	-0.680430376283702	0.714083221841734	-0.952872656115297	0.340654595912935	0.641981810881777
OXSR1	182.696270615206	-0.358883073087911	0.376761322593656	-0.952547545531827	0.340819365121721	0.642034067388525
NAF1	107.94698822841	0.465509093152729	0.488672791776241	0.952598755213452	0.340793408170271	0.642034067388525
NT5C	124.697319594671	0.433622407500066	0.455288738488924	0.952411889077759	0.340888132223457	0.642034532449004
MSL3	99.2555419890914	-0.483422699971726	0.507669841789354	-0.952238364736882	0.340976108303194	0.642071168569318
BOD1	120.054557628587	-0.439095944843334	0.461478722541071	-0.951497703784718	0.341351783613548	0.642649429869187
RPP30	109.432096917805	0.459272928769344	0.482868262495409	0.951135049538923	0.341535824347267	0.642820586127988
PRR22	60.910404122881	0.629011490179886	0.661387597540218	0.951048209127683	0.341579903770678	0.642820586127988
H3-3B	479.760385998695	0.234842287851026	0.24698027334726	0.950854433304608	0.34167827578726	0.642876595206149
VAMP3	80.2129490448216	0.547497192667945	0.576052490453161	0.950429347570821	0.341894137831559	0.642948759013762
TRIM33	179.853080592614	-0.362073945577844	0.38105998940747	-0.950175708924076	0.342022979181619	0.642948759013762
RAB3GAP2	218.16200676188	-0.330516277753131	0.347874010039541	-0.950103394374196	0.34205971864286	0.642948759013762
COMMD2	44.5641420893372	-0.730794342350324	0.768878690477072	-0.950467676372826	0.341874670571474	0.642948759013762
NDUFA13	44.8816933295285	-0.709810062595225	0.747068867655141	-0.950126679516358	0.342047888333391	0.642948759013762
BCAR3	150.765196397204	0.39449008502272	0.41556903564854	0.949276897897544	0.342479800089063	0.643480193870968
WWC1	336.00940739294	0.279835433682292	0.294770037191489	0.94933473004417	0.342450395149452	0.643480193870968
POM121	416.510207422719	0.254569227127956	0.26827201845914	0.948922025450557	0.342660271463245	0.643690205214636
BOD1L1	178.504701647837	-0.376316368887028	0.396808190393838	-0.948358370611073	0.342947044649293	0.643841676690818
P2RX4	119.625435983617	0.437267832589924	0.461059178596236	0.948398498260575	0.342926623656497	0.643841676690818
AKAP11	505.125172775099	-0.228535841330399	0.240959531347031	-0.948440761205084	0.342905116850649	0.643841676690818
H3C13	60.8706155619931	0.608026195645798	0.641562945866372	0.947726485083571	0.34326871416622	0.643938971682753
RBM5	338.669709944278	-0.274409821866015	0.289471914819656	-0.947966997202388	0.343146255640987	0.643938971682753
SCD5	126.056204236351	0.423166935709068	0.446512121251141	0.947716569313596	0.343273763453079	0.643938971682753
SERF2	372.108273140295	-0.264515953770599	0.27899100169108	-0.948116434462969	0.34307018261533	0.643938971682753
CAMSAP1	269.699572525165	0.310589272425062	0.327786061614092	0.947536545317548	0.343365443132344	0.643982026050852
